,case_no,subcase_no,case_count,node_count,p_node_fail_min,p_node_fail_max,retires_min,retires_max,path_len,path_count,sla
1823,37,24,50,25,0.01,0.3,1,2,2000,1,5.607746171452813e-10
1824,37,25,50,25,0.01,0.3,1,2,2000,1,8.254565303715077e-09
1825,37,26,50,25,0.01,0.3,1,2,2000,1,1.610137642949426e-18
1826,37,27,50,25,0.01,0.3,1,2,2000,1,4.941777093227714e-10
1827,37,28,50,25,0.01,0.3,1,2,2000,1,3.742371971102548e-11
1828,37,29,50,25,0.01,0.3,1,2,2000,1,4.5749948312825936e-11
1829,37,30,50,25,0.01,0.3,1,2,2000,1,2.3713711951317904e-10
1830,37,31,50,25,0.01,0.3,1,2,2000,1,2.824579036537667e-06
1831,37,32,50,25,0.01,0.3,1,2,2000,1,3.033614348479483e-06
1832,37,33,50,25,0.01,0.3,1,2,2000,1,2.68220325987364e-08
1833,37,34,50,25,0.01,0.3,1,2,2000,1,2.200419769447229e-11
1834,37,35,50,25,0.01,0.3,1,2,2000,1,0.000247462406974316
1835,37,36,50,25,0.01,0.3,1,2,2000,1,4.4330867466637126e-15
1836,37,37,50,25,0.01,0.3,1,2,2000,1,3.0411256388559164e-15
1837,37,38,50,25,0.01,0.3,1,2,2000,1,0.0006463467075144508
1838,37,39,50,25,0.01,0.3,1,2,2000,1,1.0937886291645921e-07
1839,37,40,50,25,0.01,0.3,1,2,2000,1,4.0022830050792065e-08
1840,37,41,50,25,0.01,0.3,1,2,2000,1,1.2595863877731118e-06
1841,37,42,50,25,0.01,0.3,1,2,2000,1,2.7821154638615737e-08
1842,37,43,50,25,0.01,0.3,1,2,2000,1,0.0004686311619320222
1843,37,44,50,25,0.01,0.3,1,2,2000,1,1.3798069785884203e-07
1844,37,45,50,25,0.01,0.3,1,2,2000,1,7.129678428687393e-07
1845,37,46,50,25,0.01,0.3,1,2,2000,1,0.00017930886058540034
1846,37,47,50,25,0.01,0.3,1,2,2000,1,1.581315767617119e-07
1847,37,48,50,25,0.01,0.3,1,2,2000,1,2.086110749937093e-05
1848,37,49,50,25,0.01,0.3,1,2,2000,1,0.0004270523029578976
1849,37,50,50,25,0.01,0.3,1,2,2000,1,5.736307538893041e-06
1850,38,1,50,25,0.01,0.3,1,2,2000,1,0.0
1851,38,2,50,25,0.01,0.3,1,2,2000,1,1.210462695954863e-305
1852,38,3,50,25,0.01,0.3,1,2,2000,1,2.2161993765312572e-247
1853,38,4,50,25,0.01,0.3,1,2,2000,1,0.0
1854,38,5,50,25,0.01,0.3,1,2,2000,1,0.0
1855,38,6,50,25,0.01,0.3,1,2,2000,1,0.0
1856,38,7,50,25,0.01,0.3,1,2,2000,1,0.0
1857,38,8,50,25,0.01,0.3,1,2,2000,1,2.5161723543377404e-261
1858,38,9,50,25,0.01,0.3,1,2,2000,1,3.66970600880417e-181
1859,38,10,50,25,0.01,0.3,1,2,2000,1,4.4714206602574926e-222
1860,38,11,50,25,0.01,0.3,1,2,2000,1,0.0
1861,38,12,50,25,0.01,0.3,1,2,2000,1,1.3926516869407527e-219
1862,38,13,50,25,0.01,0.3,1,2,2000,1,3.4576181455729687e-233
1863,38,14,50,25,0.01,0.3,1,2,2000,1,2.824248555420578e-228
1864,38,15,50,25,0.01,0.3,1,2,2000,1,0.0
1865,38,16,50,25,0.01,0.3,1,2,2000,1,0.0
1866,38,17,50,25,0.01,0.3,1,2,2000,1,0.0
1867,38,18,50,25,0.01,0.3,1,2,2000,1,0.0
1868,38,19,50,25,0.01,0.3,1,2,2000,1,0.0
1869,38,20,50,25,0.01,0.3,1,2,2000,1,0.0
1870,38,21,50,25,0.01,0.3,1,2,2000,1,2.504446056700559e-294
1871,38,22,50,25,0.01,0.3,1,2,2000,1,0.0
1872,38,23,50,25,0.01,0.3,1,2,2000,1,0.0
1873,38,24,50,25,0.01,0.3,1,2,2000,1,0.0
1874,38,25,50,25,0.01,0.3,1,2,2000,1,4.2693e-319
1875,38,26,50,25,0.01,0.3,1,2,2000,1,1.0142465547214883e-289
1876,38,27,50,25,0.01,0.3,1,2,2000,1,0.0
1877,38,28,50,25,0.01,0.3,1,2,2000,1,7.10034461737365e-282
1878,38,29,50,25,0.01,0.3,1,2,2000,1,1.2346973308578723e-192
1879,38,30,50,25,0.01,0.3,1,2,2000,1,1.608371967039604e-133
1880,38,31,50,25,0.01,0.3,1,2,2000,1,0.0
1881,38,32,50,25,0.01,0.3,1,2,2000,1,6.545266815515591e-129
1882,38,33,50,25,0.01,0.3,1,2,2000,1,0.0
1883,38,34,50,25,0.01,0.3,1,2,2000,1,1.2465407674078904e-136
1884,38,35,50,25,0.01,0.3,1,2,2000,1,0.0
1885,38,36,50,25,0.01,0.3,1,2,2000,1,5e-324
1886,38,37,50,25,0.01,0.3,1,2,2000,1,0.0
1887,38,38,50,25,0.01,0.3,1,2,2000,1,9.412965354458453e-273
1888,38,39,50,25,0.01,0.3,1,2,2000,1,0.0
1889,38,40,50,25,0.01,0.3,1,2,2000,1,2.2470178772e-313
1890,38,41,50,25,0.01,0.3,1,2,2000,1,0.0
1891,38,42,50,25,0.01,0.3,1,2,2000,1,0.0
1892,38,43,50,25,0.01,0.3,1,2,2000,1,1.5265717235461344e-250
1893,38,44,50,25,0.01,0.3,1,2,2000,1,0.0
1894,38,45,50,25,0.01,0.3,1,2,2000,1,0.0
1895,38,46,50,25,0.01,0.3,1,2,2000,1,4.530862016179195e-202
1896,38,47,50,25,0.01,0.3,1,2,2000,1,0.0
1897,38,48,50,25,0.01,0.3,1,2,2000,1,0.0
1898,38,49,50,25,0.01,0.3,1,2,2000,1,8.89070414091358e-297
1899,38,50,50,25,0.01,0.3,1,2,2000,1,0.0
1900,39,1,50,25,0.01,0.3,1,2,2000,1,0.7376355343870489
1901,39,2,50,25,0.01,0.3,1,2,2000,1,0.9814607098970329
1902,39,3,50,25,0.01,0.3,1,2,2000,1,0.5811696488780131
1903,39,4,50,25,0.01,0.3,1,2,2000,1,0.420083861258784
1904,39,5,50,25,0.01,0.3,1,2,2000,1,0.604656034691781
1905,39,6,50,25,0.01,0.3,1,2,2000,1,0.19322690873281234
1906,39,7,50,25,0.01,0.3,1,2,2000,1,0.9563661546164858
1907,39,8,50,25,0.01,0.3,1,2,2000,1,0.01617579600190669
1908,39,9,50,25,0.01,0.3,1,2,2000,1,0.8402436944129178
1909,39,10,50,25,0.01,0.3,1,2,2000,1,0.6697764147910533
1910,39,11,50,25,0.01,0.3,1,2,2000,1,0.7220820277898099
1911,39,12,50,25,0.01,0.3,1,2,2000,1,0.9272017153855845
1912,39,13,50,25,0.01,0.3,1,2,2000,1,0.543051900467537
1913,39,14,50,25,0.01,0.3,1,2,2000,1,0.2945493478472278
1914,39,15,50,25,0.01,0.3,1,2,2000,1,0.9724280066270007
1915,39,16,50,25,0.01,0.3,1,2,2000,1,0.9629849104171999
1916,39,17,50,25,0.01,0.3,1,2,2000,1,0.9279185810009472
1917,39,18,50,25,0.01,0.3,1,2,2000,1,0.1190859891882293
1918,39,19,50,25,0.01,0.3,1,2,2000,1,0.9667274853403246
1919,39,20,50,25,0.01,0.3,1,2,2000,1,0.14909950547378326
1920,39,21,50,25,0.01,0.3,1,2,2000,1,0.6946328645275992
1921,39,22,50,25,0.01,0.3,1,2,2000,1,0.9135608714167509
1922,39,23,50,25,0.01,0.3,1,2,2000,1,0.8392248688027464
1923,39,24,50,25,0.01,0.3,1,2,2000,1,0.9967010334185994
1924,39,25,50,25,0.01,0.3,1,2,2000,1,0.7666759093428769
1925,39,26,50,25,0.01,0.3,1,2,2000,1,0.9636895130627824
1926,39,27,50,25,0.01,0.3,1,2,2000,1,0.056397042002611975
1927,39,28,50,25,0.01,0.3,1,2,2000,1,0.7972345000957519
1928,39,29,50,25,0.01,0.3,1,2,2000,1,0.90524660878273
1929,39,30,50,25,0.01,0.3,1,2,2000,1,0.8863264645396038
1930,39,31,50,25,0.01,0.3,1,2,2000,1,0.3488436286383196
1931,39,32,50,25,0.01,0.3,1,2,2000,1,0.930269433910108
1932,39,33,50,25,0.01,0.3,1,2,2000,1,0.02497022525680294
1933,39,34,50,25,0.01,0.3,1,2,2000,1,0.15318067157072496
1934,39,35,50,25,0.01,0.3,1,2,2000,1,0.8179500985174298
1935,39,36,50,25,0.01,0.3,1,2,2000,1,0.015208946229230821
1936,39,37,50,25,0.01,0.3,1,2,2000,1,0.6239479287478927
1937,39,38,50,25,0.01,0.3,1,2,2000,1,0.8359618732539594
1938,39,39,50,25,0.01,0.3,1,2,2000,1,0.48521995590906153
1939,39,40,50,25,0.01,0.3,1,2,2000,1,0.6825087778086546
1940,39,41,50,25,0.01,0.3,1,2,2000,1,0.9948538443783745
1941,39,42,50,25,0.01,0.3,1,2,2000,1,0.7330003631387747
1942,39,43,50,25,0.01,0.3,1,2,2000,1,0.815943575659654
1943,39,44,50,25,0.01,0.3,1,2,2000,1,0.12429650338096326
1944,39,45,50,25,0.01,0.3,1,2,2000,1,0.689442499473838
1945,39,46,50,25,0.01,0.3,1,2,2000,1,0.9349969939350143
1946,39,47,50,25,0.01,0.3,1,2,2000,1,0.7822025178948843
1947,39,48,50,25,0.01,0.3,1,2,2000,1,0.949653527071821
1948,39,49,50,25,0.01,0.3,1,2,2000,1,0.9136583559668735
1949,39,50,50,25,0.01,0.3,1,2,2000,1,0.8851901006522236
1950,40,1,50,25,0.01,0.3,1,2,2000,1,1.1339942458090827e-06
1951,40,2,50,25,0.01,0.3,1,2,2000,1,0.0002625568615380391
1952,40,3,50,25,0.01,0.3,1,2,2000,1,0.0002706012709229515
1953,40,4,50,25,0.01,0.3,1,2,2000,1,2.4532363322261e-06
1954,40,5,50,25,0.01,0.3,1,2,2000,1,1.3158377411599018e-05
1955,40,6,50,25,0.01,0.3,1,2,2000,1,0.0015880999628660492
1956,40,7,50,25,0.01,0.3,1,2,2000,1,5.840673247601582e-07
1957,40,8,50,25,0.01,0.3,1,2,2000,1,0.00039708385908520446
1958,40,9,50,25,0.01,0.3,1,2,2000,1,0.0002066939422935069
1959,40,10,50,25,0.01,0.3,1,2,2000,1,2.1209171749068747e-06
1960,40,11,50,25,0.01,0.3,1,2,2000,1,0.0002751716319511539
1961,40,12,50,25,0.01,0.3,1,2,2000,1,4.6572533916537264e-05
1962,40,13,50,25,0.01,0.3,1,2,2000,1,0.006674205308155945
1963,40,14,50,25,0.01,0.3,1,2,2000,1,0.0005372278248183013
1964,40,15,50,25,0.01,0.3,1,2,2000,1,0.0005660774481353021
1965,40,16,50,25,0.01,0.3,1,2,2000,1,0.0011473571272680467
1966,40,17,50,25,0.01,0.3,1,2,2000,1,6.350604830893868e-05
1967,40,18,50,25,0.01,0.3,1,2,2000,1,8.519935406905117e-05
1968,40,19,50,25,0.01,0.3,1,2,2000,1,0.00020426292176219893
1969,40,20,50,25,0.01,0.3,1,2,2000,1,0.00028089595069953047
1970,40,21,50,25,0.01,0.3,1,2,2000,1,0.005251950322820925
1971,40,22,50,25,0.01,0.3,1,2,2000,1,0.0003886351284695966
1972,40,23,50,25,0.01,0.3,1,2,2000,1,6.454384259660826e-05
1973,40,24,50,25,0.01,0.3,1,2,2000,1,0.002349008099244147
1974,40,25,50,25,0.01,0.3,1,2,2000,1,0.011363702303766276
1975,40,26,50,25,0.01,0.3,1,2,2000,1,2.230376422213307e-08
1976,40,27,50,25,0.01,0.3,1,2,2000,1,1.9812522281067915e-05
1977,40,28,50,25,0.01,0.3,1,2,2000,1,0.004418775801307562
1978,40,29,50,25,0.01,0.3,1,2,2000,1,3.15853211660574e-06
1979,40,30,50,25,0.01,0.3,1,2,2000,1,1.050488400900019e-05
1980,40,31,50,25,0.01,0.3,1,2,2000,1,0.001547706377641124
1981,40,32,50,25,0.01,0.3,1,2,2000,1,2.0826498906970844e-05
1982,40,33,50,25,0.01,0.3,1,2,2000,1,0.019758558098387884
1983,40,34,50,25,0.01,0.3,1,2,2000,1,6.799784678670627e-07
1984,40,35,50,25,0.01,0.3,1,2,2000,1,2.782703284553731e-07
1985,40,36,50,25,0.01,0.3,1,2,2000,1,0.0037007368097522735
1986,40,37,50,25,0.01,0.3,1,2,2000,1,1.4248563940017268e-07
1987,40,38,50,25,0.01,0.3,1,2,2000,1,0.0011310976114425801
1988,40,39,50,25,0.01,0.3,1,2,2000,1,1.03218645869504e-05
1989,40,40,50,25,0.01,0.3,1,2,2000,1,0.00017879432106817557
1990,40,41,50,25,0.01,0.3,1,2,2000,1,0.00044813883950552537
1991,40,42,50,25,0.01,0.3,1,2,2000,1,0.002099408004806628
1992,40,43,50,25,0.01,0.3,1,2,2000,1,5.6166988235770824e-14
1993,40,44,50,25,0.01,0.3,1,2,2000,1,0.0011328826445948705
1994,40,45,50,25,0.01,0.3,1,2,2000,1,1.567015958214182e-07
1995,40,46,50,25,0.01,0.3,1,2,2000,1,0.005173115072152035
1996,40,47,50,25,0.01,0.3,1,2,2000,1,0.00038088697539936575
1997,40,48,50,25,0.01,0.3,1,2,2000,1,0.03184104202076046
1998,40,49,50,25,0.01,0.3,1,2,2000,1,3.7026454094259727e-05
1999,40,50,50,25,0.01,0.3,1,2,2000,1,0.0008919537405020933
2000,41,1,50,25,0.01,0.3,1,2,2000,1,1.6893245235580855e-15
2001,41,2,50,25,0.01,0.3,1,2,2000,1,5.5295554089952215e-15
2002,41,3,50,25,0.01,0.3,1,2,2000,1,3.6728775881630806e-17
2003,41,4,50,25,0.01,0.3,1,2,2000,1,1.2927754424338891e-17
2004,41,5,50,25,0.01,0.3,1,2,2000,1,2.1093048222676575e-11
2005,41,6,50,25,0.01,0.3,1,2,2000,1,3.858293929100381e-15
2006,41,7,50,25,0.01,0.3,1,2,2000,1,1.5738242426952528e-18
2007,41,8,50,25,0.01,0.3,1,2,2000,1,7.225173230669359e-11
2008,41,9,50,25,0.01,0.3,1,2,2000,1,8.116749453077512e-14
2009,41,10,50,25,0.01,0.3,1,2,2000,1,6.225091532379177e-26
2010,41,11,50,25,0.01,0.3,1,2,2000,1,4.81144319053504e-08
2011,41,12,50,25,0.01,0.3,1,2,2000,1,2.170933407447242e-11
2012,41,13,50,25,0.01,0.3,1,2,2000,1,5.236061381150692e-07
2013,41,14,50,25,0.01,0.3,1,2,2000,1,9.99703463693461e-22
2014,41,15,50,25,0.01,0.3,1,2,2000,1,1.1480247777394433e-15
2015,41,16,50,25,0.01,0.3,1,2,2000,1,5.923952397994771e-23
2016,41,17,50,25,0.01,0.3,1,2,2000,1,5.648676927722306e-13
2017,41,18,50,25,0.01,0.3,1,2,2000,1,5.8102028284295985e-11
2018,41,19,50,25,0.01,0.3,1,2,2000,1,1.0521197946517726e-13
2019,41,20,50,25,0.01,0.3,1,2,2000,1,2.102461835310043e-11
2020,41,21,50,25,0.01,0.3,1,2,2000,1,1.4525702842239424e-14
2021,41,22,50,25,0.01,0.3,1,2,2000,1,6.083246356299653e-14
2022,41,23,50,25,0.01,0.3,1,2,2000,1,1.328781366498225e-10
2023,41,24,50,25,0.01,0.3,1,2,2000,1,1.9442769419655936e-09
2024,41,25,50,25,0.01,0.3,1,2,2000,1,5.38007910348201e-13
2025,41,26,50,25,0.01,0.3,1,2,2000,1,2.035004607213792e-12
2026,41,27,50,25,0.01,0.3,1,2,2000,1,1.425702123868292e-17
2027,41,28,50,25,0.01,0.3,1,2,2000,1,1.1478094805917485e-17
2028,41,29,50,25,0.01,0.3,1,2,2000,1,4.936879914254238e-13
2029,41,30,50,25,0.01,0.3,1,2,2000,1,3.3183958768468443e-25
2030,41,31,50,25,0.01,0.3,1,2,2000,1,1.4282207529088052e-16
2031,41,32,50,25,0.01,0.3,1,2,2000,1,1.9973499691843674e-11
2032,41,33,50,25,0.01,0.3,1,2,2000,1,6.779603390125475e-08
2033,41,34,50,25,0.01,0.3,1,2,2000,1,2.7357016045816637e-08
2034,41,35,50,25,0.01,0.3,1,2,2000,1,7.023598363489141e-23
2035,41,36,50,25,0.01,0.3,1,2,2000,1,1.3846373895919824e-15
2036,41,37,50,25,0.01,0.3,1,2,2000,1,6.181862045768701e-10
2037,41,38,50,25,0.01,0.3,1,2,2000,1,2.3214613789824344e-08
2038,41,39,50,25,0.01,0.3,1,2,2000,1,8.470814592931554e-11
2039,41,40,50,25,0.01,0.3,1,2,2000,1,8.666373194299954e-19
2040,41,41,50,25,0.01,0.3,1,2,2000,1,1.4911965041015075e-17
2041,41,42,50,25,0.01,0.3,1,2,2000,1,1.124416332259343e-21
2042,41,43,50,25,0.01,0.3,1,2,2000,1,3.293734827381329e-20
2043,41,44,50,25,0.01,0.3,1,2,2000,1,5.45668582666311e-09
2044,41,45,50,25,0.01,0.3,1,2,2000,1,2.5585911044355717e-14
2045,41,46,50,25,0.01,0.3,1,2,2000,1,1.6274918548327032e-22
2046,41,47,50,25,0.01,0.3,1,2,2000,1,1.4760865623102497e-08
2047,41,48,50,25,0.01,0.3,1,2,2000,1,6.256920804702645e-12
2048,41,49,50,25,0.01,0.3,1,2,2000,1,2.5241852716668155e-16
2049,41,50,50,25,0.01,0.3,1,2,2000,1,1.1414978679189709e-17
2050,42,1,50,25,0.01,0.3,1,2,2000,1,0.8177137541602253
2051,42,2,50,25,0.01,0.3,1,2,2000,1,0.5635042553682468
2052,42,3,50,25,0.01,0.3,1,2,2000,1,0.08310868997113155
2053,42,4,50,25,0.01,0.3,1,2,2000,1,0.917036861377724
2054,42,5,50,25,0.01,0.3,1,2,2000,1,0.962859978989814
2055,42,6,50,25,0.01,0.3,1,2,2000,1,0.0008879865466488778
2056,42,7,50,25,0.01,0.3,1,2,2000,1,0.5519794144985781
2057,42,8,50,25,0.01,0.3,1,2,2000,1,0.03565554150400335
2058,42,9,50,25,0.01,0.3,1,2,2000,1,0.004359331892071128
2059,42,10,50,25,0.01,0.3,1,2,2000,1,0.05947362455016017
2060,42,11,50,25,0.01,0.3,1,2,2000,1,0.5896207622469367
2061,42,12,50,25,0.01,0.3,1,2,2000,1,0.9420196444051494
2062,42,13,50,25,0.01,0.3,1,2,2000,1,0.690918713231284
2063,42,14,50,25,0.01,0.3,1,2,2000,1,0.9607765504097058
2064,42,15,50,25,0.01,0.3,1,2,2000,1,0.8508499522217878
2065,42,16,50,25,0.01,0.3,1,2,2000,1,0.025778515470766913
2066,42,17,50,25,0.01,0.3,1,2,2000,1,0.6310417796716197
2067,42,18,50,25,0.01,0.3,1,2,2000,1,0.22365878852415305
2068,42,19,50,25,0.01,0.3,1,2,2000,1,0.8600126547886235
2069,42,20,50,25,0.01,0.3,1,2,2000,1,1.7870563619315248e-05
2070,42,21,50,25,0.01,0.3,1,2,2000,1,0.009607289315312247
2071,42,22,50,25,0.01,0.3,1,2,2000,1,0.5662318987849767
2072,42,23,50,25,0.01,0.3,1,2,2000,1,0.36187172176420423
2073,42,24,50,25,0.01,0.3,1,2,2000,1,0.0007102903236919824
2074,42,25,50,25,0.01,0.3,1,2,2000,1,0.7358313570831598
2075,42,26,50,25,0.01,0.3,1,2,2000,1,0.8997877202266891
2076,42,27,50,25,0.01,0.3,1,2,2000,1,0.7942455723421554
2077,42,28,50,25,0.01,0.3,1,2,2000,1,0.0010612165803993603
2078,42,29,50,25,0.01,0.3,1,2,2000,1,0.007536587658742886
2079,42,30,50,25,0.01,0.3,1,2,2000,1,0.7962646887704579
2080,42,31,50,25,0.01,0.3,1,2,2000,1,0.6287075896954499
2081,42,32,50,25,0.01,0.3,1,2,2000,1,0.6195002466813452
2082,42,33,50,25,0.01,0.3,1,2,2000,1,0.12935530947328502
2083,42,34,50,25,0.01,0.3,1,2,2000,1,0.11931913712904862
2084,42,35,50,25,0.01,0.3,1,2,2000,1,0.9324213358698986
2085,42,36,50,25,0.01,0.3,1,2,2000,1,0.38121887351719436
2086,42,37,50,25,0.01,0.3,1,2,2000,1,0.7271175632498126
2087,42,38,50,25,0.01,0.3,1,2,2000,1,0.15086082466034212
2088,42,39,50,25,0.01,0.3,1,2,2000,1,0.8996056436057663
2089,42,40,50,25,0.01,0.3,1,2,2000,1,0.906245909389069
2090,42,41,50,25,0.01,0.3,1,2,2000,1,0.8621070348499026
2091,42,42,50,25,0.01,0.3,1,2,2000,1,0.2596752231025195
2092,42,43,50,25,0.01,0.3,1,2,2000,1,0.04729298789957854
2093,42,44,50,25,0.01,0.3,1,2,2000,1,0.04012014693255733
2094,42,45,50,25,0.01,0.3,1,2,2000,1,0.005378536092431043
2095,42,46,50,25,0.01,0.3,1,2,2000,1,0.615560226746148
2096,42,47,50,25,0.01,0.3,1,2,2000,1,0.02972022200777396
2097,42,48,50,25,0.01,0.3,1,2,2000,1,0.7435641782566413
2098,42,49,50,25,0.01,0.3,1,2,2000,1,0.3035357035704803
2099,42,50,50,25,0.01,0.3,1,2,2000,1,0.8238287807263469
2100,43,1,50,25,0.01,0.3,1,2,2000,1,1.6977293938514015e-14
2101,43,2,50,25,0.01,0.3,1,2,2000,1,4.667461359437887e-31
2102,43,3,50,25,0.01,0.3,1,2,2000,1,2.6372707213119513e-30
2103,43,4,50,25,0.01,0.3,1,2,2000,1,1.3214387918074537e-14
2104,43,5,50,25,0.01,0.3,1,2,2000,1,1.1678884756353532e-14
2105,43,6,50,25,0.01,0.3,1,2,2000,1,1.5641090724248792e-20
2106,43,7,50,25,0.01,0.3,1,2,2000,1,1.4846809790482505e-15
2107,43,8,50,25,0.01,0.3,1,2,2000,1,3.740986213720395e-20
2108,43,9,50,25,0.01,0.3,1,2,2000,1,1.8444109489522753e-32
2109,43,10,50,25,0.01,0.3,1,2,2000,1,6.49579358382716e-18
2110,43,11,50,25,0.01,0.3,1,2,2000,1,1.5260495085134054e-32
2111,43,12,50,25,0.01,0.3,1,2,2000,1,7.3787930449639225e-19
2112,43,13,50,25,0.01,0.3,1,2,2000,1,2.064854486376901e-20
2113,43,14,50,25,0.01,0.3,1,2,2000,1,3.7720319182206483e-23
2114,43,15,50,25,0.01,0.3,1,2,2000,1,1.2170255958554692e-09
2115,43,16,50,25,0.01,0.3,1,2,2000,1,2.079023465907267e-41
2116,43,17,50,25,0.01,0.3,1,2,2000,1,1.0071229187039691e-22
2117,43,18,50,25,0.01,0.3,1,2,2000,1,9.399030468881119e-26
2118,43,19,50,25,0.01,0.3,1,2,2000,1,6.241761116369204e-25
2119,43,20,50,25,0.01,0.3,1,2,2000,1,1.3557123192438016e-21
2120,43,21,50,25,0.01,0.3,1,2,2000,1,6.332055086562594e-24
2121,43,22,50,25,0.01,0.3,1,2,2000,1,1.6027724647574206e-26
2122,43,23,50,25,0.01,0.3,1,2,2000,1,4.031303187902989e-30
2123,43,24,50,25,0.01,0.3,1,2,2000,1,1.46471489446273e-29
2124,43,25,50,25,0.01,0.3,1,2,2000,1,1.9930822282467793e-39
2125,43,26,50,25,0.01,0.3,1,2,2000,1,1.3105286105083679e-17
2126,43,27,50,25,0.01,0.3,1,2,2000,1,5.348102009768661e-23
2127,43,28,50,25,0.01,0.3,1,2,2000,1,1.4625735841882079e-15
2128,43,29,50,25,0.01,0.3,1,2,2000,1,2.5880118401245364e-26
2129,43,30,50,25,0.01,0.3,1,2,2000,1,1.543245256587015e-33
2130,43,31,50,25,0.01,0.3,1,2,2000,1,1.0177008873430975e-16
2131,43,32,50,25,0.01,0.3,1,2,2000,1,4.960112227950649e-16
2132,43,33,50,25,0.01,0.3,1,2,2000,1,2.66612065416875e-41
2133,43,34,50,25,0.01,0.3,1,2,2000,1,9.244522305117988e-36
2134,43,35,50,25,0.01,0.3,1,2,2000,1,9.906300487811112e-25
2135,43,36,50,25,0.01,0.3,1,2,2000,1,4.3276515469076864e-19
2136,43,37,50,25,0.01,0.3,1,2,2000,1,7.226543418786012e-12
2137,43,38,50,25,0.01,0.3,1,2,2000,1,9.686000685639457e-30
2138,43,39,50,25,0.01,0.3,1,2,2000,1,4.2521370811660637e-14
2139,43,40,50,25,0.01,0.3,1,2,2000,1,2.8972598145909477e-36
2140,43,41,50,25,0.01,0.3,1,2,2000,1,8.534227729858404e-32
2141,43,42,50,25,0.01,0.3,1,2,2000,1,1.1996638609828007e-14
2142,43,43,50,25,0.01,0.3,1,2,2000,1,2.0050198950978734e-19
2143,43,44,50,25,0.01,0.3,1,2,2000,1,1.5668061044568866e-13
2144,43,45,50,25,0.01,0.3,1,2,2000,1,4.6653189230440886e-21
2145,43,46,50,25,0.01,0.3,1,2,2000,1,9.074588272659048e-09
2146,43,47,50,25,0.01,0.3,1,2,2000,1,8.760742457608301e-09
2147,43,48,50,25,0.01,0.3,1,2,2000,1,2.624667528140253e-30
2148,43,49,50,25,0.01,0.3,1,2,2000,1,3.86647640434416e-15
2149,43,50,50,25,0.01,0.3,1,2,2000,1,6.545912275696066e-09
2150,44,1,50,25,0.01,0.3,1,2,2000,1,0.4326137660230226
2151,44,2,50,25,0.01,0.3,1,2,2000,1,0.8975714227544972
2152,44,3,50,25,0.01,0.3,1,2,2000,1,0.002485764143267735
2153,44,4,50,25,0.01,0.3,1,2,2000,1,0.11753211729543417
2154,44,5,50,25,0.01,0.3,1,2,2000,1,0.8749840905191627
2155,44,6,50,25,0.01,0.3,1,2,2000,1,0.28902765776597233
2156,44,7,50,25,0.01,0.3,1,2,2000,1,0.6530001978467067
2157,44,8,50,25,0.01,0.3,1,2,2000,1,0.19481926785897807
2158,44,9,50,25,0.01,0.3,1,2,2000,1,0.485476403229561
2159,44,10,50,25,0.01,0.3,1,2,2000,1,0.5245340797760746
2160,44,11,50,25,0.01,0.3,1,2,2000,1,0.06546427555242491
2161,44,12,50,25,0.01,0.3,1,2,2000,1,0.9860016947743921
2162,44,13,50,25,0.01,0.3,1,2,2000,1,0.8831144175256868
2163,44,14,50,25,0.01,0.3,1,2,2000,1,0.0934771732655556
2164,44,15,50,25,0.01,0.3,1,2,2000,1,0.0012551714095906503
2165,44,16,50,25,0.01,0.3,1,2,2000,1,0.04852837824538804
2166,44,17,50,25,0.01,0.3,1,2,2000,1,0.10100092518865533
2167,44,18,50,25,0.01,0.3,1,2,2000,1,8.506035686105204e-05
2168,44,19,50,25,0.01,0.3,1,2,2000,1,0.8229405339361577
2169,44,20,50,25,0.01,0.3,1,2,2000,1,0.5587047494212649
2170,44,21,50,25,0.01,0.3,1,2,2000,1,0.0006127355437050589
2171,44,22,50,25,0.01,0.3,1,2,2000,1,0.2014575932473908
2172,44,23,50,25,0.01,0.3,1,2,2000,1,0.016239770114662506
2173,44,24,50,25,0.01,0.3,1,2,2000,1,0.49567556434386834
2174,44,25,50,25,0.01,0.3,1,2,2000,1,0.6332738621989971
2175,44,26,50,25,0.01,0.3,1,2,2000,1,0.21092887237578112
2176,44,27,50,25,0.01,0.3,1,2,2000,1,0.020399310326083678
2177,44,28,50,25,0.01,0.3,1,2,2000,1,0.9911643074010779
2178,44,29,50,25,0.01,0.3,1,2,2000,1,0.6941107407053784
2179,44,30,50,25,0.01,0.3,1,2,2000,1,0.496465552100784
2180,44,31,50,25,0.01,0.3,1,2,2000,1,0.22551300559677606
2181,44,32,50,25,0.01,0.3,1,2,2000,1,0.159025907007428
2182,44,33,50,25,0.01,0.3,1,2,2000,1,0.003012453850964024
2183,44,34,50,25,0.01,0.3,1,2,2000,1,0.3721220798076559
2184,44,35,50,25,0.01,0.3,1,2,2000,1,0.9885083105662131
2185,44,36,50,25,0.01,0.3,1,2,2000,1,0.6721737048144762
2186,44,37,50,25,0.01,0.3,1,2,2000,1,0.12033083043229682
2187,44,38,50,25,0.01,0.3,1,2,2000,1,0.021096825275963065
2188,44,39,50,25,0.01,0.3,1,2,2000,1,0.9978139968377424
2189,44,40,50,25,0.01,0.3,1,2,2000,1,0.9185902789466065
2190,44,41,50,25,0.01,0.3,1,2,2000,1,0.9965357365288139
2191,44,42,50,25,0.01,0.3,1,2,2000,1,9.080136182277136e-05
